Instance;betaLS;CostSol;time;Capacity;reliability;variance;stochastic_of;stochastic_capacity;deterministic;type_simulation;inversa;weight;seed
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,20869735999986005;5000,0;0,625;0,15;154,9;5012,6157607652085;True;True;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,20869735999986005;5000,0;0,592;0,15;95,53800000000001;12965,74168473524;True;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;147,7;14,26981410099961;5346,0;0,93;0,15;137,36100000000002;6704,5296768868775;False;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15379021000080684;5000,0;0,615;0,15;154,9;5302,436796205061;True;True;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15379021000080684;5000,0;0,625;0,15;100,11540000000001;12325,608644609896;True;False;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;153,1;42,93907064100131;5243,0;0,839;0,15;128,4509;8324,149938656163;False;False;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,20832683499975246;5000,0;0,539;0,2;154,9;5008,0338072527875;True;True;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,20832683499975246;5000,0;0,525;0,2;84,3486;14286,373999404781;True;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;147,2;0,0;5350,0;0,8;0,2;117,76000000000002;9191,741941867705;False;False;0,0;0,8;23456
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15488252300019667;5000,0;0,536;0,2;154,9;5386,677856130154;True;True;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;154,9;0,15488252300019667;5000,0;0,553;0,2;88,17;13742,291056908147;True;False;0,0;0,8;764534
GKD-b_15_n50_b02_m5,txt;0,3;153,1;9,782169979000173;5051,0;0,604;0,2;92,4724;12762,105816118199;False;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,20631399400008377;4932,0;0,508;0,1;77,7;5002,227090576093;True;True;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,20631399400008377;4932,0;0,483;0,1;38,581700000000005;15135,141250710905;True;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,6;9,510629581000103;5369,0;0,974;0,1;75,58239999999999;5862,924920669305;False;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,2799939169999561;5263,0;0,932;0,1;77,7;5519,7376899071;True;True;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,2799939169999561;5263,0;0,937;0,1;74,11990000000003;6480,417426202123;True;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,6;23,527083715000117;5369,0;0,973;0,1;75,50479999999999;5858,034081619339;False;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,20427291499981948;4932,0;0,47;0,15;77,7;5027,854252760437;True;True;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,20427291499981948;4932,0;0,443;0,15;35,296;15946,352693219837;True;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,6;19,22729696300121;5369,0;0,909;0,15;70,5384;7136,739065181889;False;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,279980389001139;5263,0;0,817;0,15;77,7;5632,815701820269;True;True;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,279980389001139;5263,0;0,824;0,15;64,92820000000002;8693,938762518193;True;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,6;23,205177810999885;5369,0;0,878;0,15;68,1328;7700,00423242406;False;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,07947179199982202;4932,0;0,446;0,2;77,7;5047,378300554827;True;True;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,07947179199982202;4932,0;0,424;0,2;33,735;16341,37832694831;True;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;55,8;0;5508,0;0,885;0,2;49,38299999999999;7696,216796063287;False;False;0,0;0,8;23456
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,28154627900039486;5263,0;0,729;0,2;77,7;5736,516283150802;True;True;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,7;0,28154627900039486;5263,0;0,733;0,2;57,899200000000015;10480,512276504556;True;False;0,0;0,8;764534
GKD-b_16_n50_b02_m15,txt;0,3;77,6;23,25722226799917;5369,0;0,795;0,2;61,692000000000014;9331,331894996172;False;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,523;0,1;41,8;5784,54976956066;True;True;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,494;0,1;21,098599999999998;17193,762384160364;True;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;36,5;14,03603319800095;6077,0;0,953;0,1;34,7845;7132,203523679729;False;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,499;0,1;41,8;5953,239313456242;True;True;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,526;0,1;22,355600000000006;16467,059832995346;True;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;37,2;23,052807126001426;5816,0;0,725;0,1;26,96999999999999;12054,257653061599;False;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,475;0,15;41,8;5825,964818020753;True;True;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,457;0,15;19,526600000000002;18059,95953974569;True;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;36,5;13,974833677999413;6077,0;0,849;0,15;30,9885;9481,660106350799;False;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,456;0,15;41,8;6070,028217564966;True;True;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,488;0,15;20,783;17353,81002428588;True;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;36,5;41,71096225399924;6077,0;0,851;0,15;31,0615;9409,049783078824;False;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,449;0,2;41,8;5861,988492355971;True;True;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,434;0,2;18,554800000000004;18604,59958330515;True;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;26,7;0;6337,0;0,894;0,2;23,869799999999994;8653,648593420592;False;False;0,0;0,8;23456
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,422;0,2;41,8;6176,223653624773;True;True;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;41,8;0,0;5685,0;0,453;0,2;19,2206;18168,098598313856;True;False;0,0;0,8;764534
GKD-b_17_n50_b02_m15,txt;0,3;36,5;42,16158073299994;6077,0;0,73;0,2;26,645;12139,612428125405;False;False;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,1568088200001512;5019,0;0,624;0,1;108,5;5024,815712040291;True;True;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;1,1568088200001512;5019,0;0,611;0,1;68,6537;12715,26708218687;True;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;58,27229101900048;5135,0;0,82;0,1;88,97;8686,545058513211;False;False;0,0;0,8;23456
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49983848800002306;5019,0;0,622;0,1;108,5;5269,480684187435;True;True;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;108,5;0,49983848800002306;5019,0;0,631;0,1;70,6482;12324,002168596939;True;False;0,0;0,8;764534
GKD-b_18_n50_b02_m15,txt;0,3;106,8;9,236667163000675;5249,0;0,929;0,1;99,21719999999995;6626,783684623167;False;False;0,0;0,8;764534
